returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	leak	workspace/tmux-bc/objects/cmd-display-message.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-display-message.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-display-message.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-display-message.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-display-panes.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-display-panes.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-display-panes.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-display-panes.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-display-panes.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-display-panes.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-find-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-find-window.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-find-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-find-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-find-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-find-window.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-find.bc	-	-	0.114
0	dfree	workspace/tmux-bc/objects/cmd-find.bc	-	-	0.114
0	fileck	workspace/tmux-bc/objects/cmd-find.bc	-	-	0.114
0	null-deref	workspace/tmux-bc/objects/cmd-find.bc	-	-	0.114
0	leak	workspace/tmux-bc/objects/cmd-if-shell.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-if-shell.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-if-shell.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-if-shell.dfree.stderr.txt	0.032
0	fileck	workspace/tmux-bc/objects/cmd-if-shell.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-if-shell.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-if-shell.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-join-pane.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-join-pane.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-join-pane.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-join-pane.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-kill-pane.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-kill-pane.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-kill-pane.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-kill-pane.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-kill-server.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-kill-server.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-kill-server.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-kill-server.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-kill-session.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-kill-session.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-kill-session.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-kill-session.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-kill-window.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-kill-window.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-kill-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-kill-window.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-list-buffers.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-list-buffers.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-list-buffers.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-list-buffers.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-list-clients.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-list-clients.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-list-clients.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-list-clients.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-list-commands.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-list-commands.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-list-commands.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-list-commands.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-list-keys.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-list-keys.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-list-keys.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-list-keys.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-list-panes.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-list-panes.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-list-panes.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-list-panes.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-list-sessions.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-list-sessions.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-list-sessions.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-list-sessions.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-list-windows.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-list-windows.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-list-windows.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-list-windows.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-load-buffer.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-load-buffer.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-load-buffer.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-load-buffer.dfree.stderr.txt	0.032
0	fileck	workspace/tmux-bc/objects/cmd-load-buffer.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-load-buffer.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-load-buffer.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-lock-server.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-lock-server.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-lock-server.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-lock-server.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-move-window.bc	-	-	0.016
0	dfree	workspace/tmux-bc/objects/cmd-move-window.bc	-	-	0.016
0	fileck	workspace/tmux-bc/objects/cmd-move-window.bc	-	-	0.016
0	null-deref	workspace/tmux-bc/objects/cmd-move-window.bc	-	-	0.016
0	leak	workspace/tmux-bc/objects/cmd-new-session.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-new-session.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-new-session.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-new-session.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-new-session.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-new-session.null-deref.stderr.txt	0.032
0	leak	workspace/tmux-bc/objects/cmd-new-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-new-window.leak.stderr.txt	0.032
0	dfree	workspace/tmux-bc/objects/cmd-new-window.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-new-window.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-new-window.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-new-window.null-deref.stderr.txt	0.032
124	leak	workspace/tmux-bc/objects/cmd-parse.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-parse.leak.stderr.txt	120.002
124	dfree	workspace/tmux-bc/objects/cmd-parse.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-parse.dfree.stderr.txt	120.002
0	fileck	workspace/tmux-bc/objects/cmd-parse.bc	-	-	0.165
124	null-deref	workspace/tmux-bc/objects/cmd-parse.bc	-	outputs/saber/tmux/workspace__tmux-bc__objects__cmd-parse.null-deref.stderr.txt	120.002
0	leak	workspace/tmux-bc/objects/cmd-paste-buffer.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-paste-buffer.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-paste-buffer.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-paste-buffer.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-pipe-pane.bc	-	-	0.032
0	dfree	workspace/tmux-bc/objects/cmd-pipe-pane.bc	-	-	0.032
0	fileck	workspace/tmux-bc/objects/cmd-pipe-pane.bc	-	-	0.032
0	null-deref	workspace/tmux-bc/objects/cmd-pipe-pane.bc	-	-	0.032
0	leak	workspace/tmux-bc/objects/cmd-queue.bc	-	-	2.520
