returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	leak	workspace/vim-bc/objects/src/objects/cindent.bc	-	-	0.315
0	dfree	workspace/vim-bc/objects/src/objects/cindent.bc	-	-	0.315
0	fileck	workspace/vim-bc/objects/src/objects/cindent.bc	-	-	0.215
0	null-deref	workspace/vim-bc/objects/src/objects/cindent.bc	-	-	0.315
0	leak	workspace/vim-bc/objects/src/objects/clientserver.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__clientserver.leak.stderr.txt	0.064
0	dfree	workspace/vim-bc/objects/src/objects/clientserver.bc	-	-	0.114
0	fileck	workspace/vim-bc/objects/src/objects/clientserver.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/clientserver.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__clientserver.null-deref.stderr.txt	0.064
0	leak	workspace/vim-bc/objects/src/objects/clipboard.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__clipboard.leak.stderr.txt	0.064
0	dfree	workspace/vim-bc/objects/src/objects/clipboard.bc	-	-	0.064
0	fileck	workspace/vim-bc/objects/src/objects/clipboard.bc	-	-	0.032
0	null-deref	workspace/vim-bc/objects/src/objects/clipboard.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__clipboard.null-deref.stderr.txt	0.064
0	leak	workspace/vim-bc/objects/src/objects/cmdexpand.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__cmdexpand.leak.stderr.txt	4.926
0	dfree	workspace/vim-bc/objects/src/objects/cmdexpand.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__cmdexpand.dfree.stderr.txt	4.881
0	fileck	workspace/vim-bc/objects/src/objects/cmdexpand.bc	-	-	0.265
0	null-deref	workspace/vim-bc/objects/src/objects/cmdexpand.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__cmdexpand.null-deref.stderr.txt	4.877
0	leak	workspace/vim-bc/objects/src/objects/cmdhist.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__cmdhist.leak.stderr.txt	0.065
0	dfree	workspace/vim-bc/objects/src/objects/cmdhist.bc	-	-	0.064
0	fileck	workspace/vim-bc/objects/src/objects/cmdhist.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/cmdhist.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__cmdhist.null-deref.stderr.txt	0.064
0	leak	workspace/vim-bc/objects/src/objects/crypt.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__crypt.leak.stderr.txt	0.032
0	dfree	workspace/vim-bc/objects/src/objects/crypt.bc	-	-	0.032
0	fileck	workspace/vim-bc/objects/src/objects/crypt.bc	-	-	0.032
0	null-deref	workspace/vim-bc/objects/src/objects/crypt.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__crypt.null-deref.stderr.txt	0.032
0	leak	workspace/vim-bc/objects/src/objects/crypt_zip.bc	-	-	0.016
0	dfree	workspace/vim-bc/objects/src/objects/crypt_zip.bc	-	-	0.016
0	fileck	workspace/vim-bc/objects/src/objects/crypt_zip.bc	-	-	0.016
0	null-deref	workspace/vim-bc/objects/src/objects/crypt_zip.bc	-	-	0.016
0	leak	workspace/vim-bc/objects/src/objects/debugger.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__debugger.leak.stderr.txt	0.315
0	dfree	workspace/vim-bc/objects/src/objects/debugger.bc	-	-	0.315
0	fileck	workspace/vim-bc/objects/src/objects/debugger.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/debugger.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__debugger.null-deref.stderr.txt	0.325
0	leak	workspace/vim-bc/objects/src/objects/dict.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__dict.leak.stderr.txt	0.214
0	dfree	workspace/vim-bc/objects/src/objects/dict.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__dict.dfree.stderr.txt	0.214
0	fileck	workspace/vim-bc/objects/src/objects/dict.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/dict.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__dict.null-deref.stderr.txt	0.214
0	leak	workspace/vim-bc/objects/src/objects/diff.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__diff.leak.stderr.txt	0.516
0	dfree	workspace/vim-bc/objects/src/objects/diff.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__diff.dfree.stderr.txt	0.515
0	fileck	workspace/vim-bc/objects/src/objects/diff.bc	-	-	0.315
0	null-deref	workspace/vim-bc/objects/src/objects/diff.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__diff.null-deref.stderr.txt	0.515
0	leak	workspace/vim-bc/objects/src/objects/digraph.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__digraph.leak.stderr.txt	0.114
0	dfree	workspace/vim-bc/objects/src/objects/digraph.bc	-	-	0.115
0	fileck	workspace/vim-bc/objects/src/objects/digraph.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/digraph.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__digraph.null-deref.stderr.txt	0.114
124	leak	workspace/vim-bc/objects/src/objects/drawline.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__drawline.leak.stderr.txt	120.004
124	dfree	workspace/vim-bc/objects/src/objects/drawline.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__drawline.dfree.stderr.txt	120.003
0	fileck	workspace/vim-bc/objects/src/objects/drawline.bc	-	-	0.215
124	null-deref	workspace/vim-bc/objects/src/objects/drawline.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__drawline.null-deref.stderr.txt	120.003
0	leak	workspace/vim-bc/objects/src/objects/drawscreen.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__drawscreen.leak.stderr.txt	0.215
0	dfree	workspace/vim-bc/objects/src/objects/drawscreen.bc	-	-	0.215
0	fileck	workspace/vim-bc/objects/src/objects/drawscreen.bc	-	-	0.165
0	null-deref	workspace/vim-bc/objects/src/objects/drawscreen.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__drawscreen.null-deref.stderr.txt	0.221
0	leak	workspace/vim-bc/objects/src/objects/edit.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__edit.leak.stderr.txt	84.780
0	dfree	workspace/vim-bc/objects/src/objects/edit.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__edit.dfree.stderr.txt	85.738
0	fileck	workspace/vim-bc/objects/src/objects/edit.bc	-	-	0.265
0	null-deref	workspace/vim-bc/objects/src/objects/edit.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__edit.null-deref.stderr.txt	86.729
124	leak	workspace/vim-bc/objects/src/objects/eval.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__eval.leak.stderr.txt	120.006
124	dfree	workspace/vim-bc/objects/src/objects/eval.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__eval.dfree.stderr.txt	120.003
0	fileck	workspace/vim-bc/objects/src/objects/eval.bc	-	-	0.415
124	null-deref	workspace/vim-bc/objects/src/objects/eval.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__eval.null-deref.stderr.txt	120.002
0	leak	workspace/vim-bc/objects/src/objects/evalbuffer.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalbuffer.leak.stderr.txt	0.115
0	dfree	workspace/vim-bc/objects/src/objects/evalbuffer.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalbuffer.dfree.stderr.txt	0.114
0	fileck	workspace/vim-bc/objects/src/objects/evalbuffer.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/evalbuffer.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalbuffer.null-deref.stderr.txt	0.114
0	leak	workspace/vim-bc/objects/src/objects/evalfunc.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalfunc.leak.stderr.txt	1.067
0	dfree	workspace/vim-bc/objects/src/objects/evalfunc.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalfunc.dfree.stderr.txt	1.017
0	fileck	workspace/vim-bc/objects/src/objects/evalfunc.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalfunc.fileck.stderr.txt	0.565
0	null-deref	workspace/vim-bc/objects/src/objects/evalfunc.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalfunc.null-deref.stderr.txt	0.967
0	leak	workspace/vim-bc/objects/src/objects/evalvars.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalvars.leak.stderr.txt	0.466
0	dfree	workspace/vim-bc/objects/src/objects/evalvars.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalvars.dfree.stderr.txt	0.468
0	fileck	workspace/vim-bc/objects/src/objects/evalvars.bc	-	-	0.265
0	null-deref	workspace/vim-bc/objects/src/objects/evalvars.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalvars.null-deref.stderr.txt	0.465
0	leak	workspace/vim-bc/objects/src/objects/evalwindow.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalwindow.leak.stderr.txt	0.115
0	dfree	workspace/vim-bc/objects/src/objects/evalwindow.bc	-	-	0.114
0	fileck	workspace/vim-bc/objects/src/objects/evalwindow.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/evalwindow.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__evalwindow.null-deref.stderr.txt	0.114
0	leak	workspace/vim-bc/objects/src/objects/ex_cmds.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_cmds.leak.stderr.txt	0.767
0	dfree	workspace/vim-bc/objects/src/objects/ex_cmds.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_cmds.dfree.stderr.txt	0.771
0	fileck	workspace/vim-bc/objects/src/objects/ex_cmds.bc	-	-	0.265
0	null-deref	workspace/vim-bc/objects/src/objects/ex_cmds.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_cmds.null-deref.stderr.txt	0.767
0	leak	workspace/vim-bc/objects/src/objects/ex_cmds2.bc	-	-	0.064
0	dfree	workspace/vim-bc/objects/src/objects/ex_cmds2.bc	-	-	0.065
0	fileck	workspace/vim-bc/objects/src/objects/ex_cmds2.bc	-	-	0.064
0	null-deref	workspace/vim-bc/objects/src/objects/ex_cmds2.bc	-	-	0.064
124	leak	workspace/vim-bc/objects/src/objects/ex_docmd.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_docmd.leak.stderr.txt	120.006
124	dfree	workspace/vim-bc/objects/src/objects/ex_docmd.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_docmd.dfree.stderr.txt	120.005
0	fileck	workspace/vim-bc/objects/src/objects/ex_docmd.bc	-	-	41.527
124	null-deref	workspace/vim-bc/objects/src/objects/ex_docmd.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_docmd.null-deref.stderr.txt	120.005
0	leak	workspace/vim-bc/objects/src/objects/ex_eval.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_eval.leak.stderr.txt	0.115
0	dfree	workspace/vim-bc/objects/src/objects/ex_eval.bc	-	-	0.115
0	fileck	workspace/vim-bc/objects/src/objects/ex_eval.bc	-	-	0.121
0	null-deref	workspace/vim-bc/objects/src/objects/ex_eval.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_eval.null-deref.stderr.txt	0.114
124	leak	workspace/vim-bc/objects/src/objects/ex_getln.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_getln.leak.stderr.txt	120.004
124	dfree	workspace/vim-bc/objects/src/objects/ex_getln.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_getln.dfree.stderr.txt	120.004
0	fileck	workspace/vim-bc/objects/src/objects/ex_getln.bc	-	-	0.265
124	null-deref	workspace/vim-bc/objects/src/objects/ex_getln.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__ex_getln.null-deref.stderr.txt	120.004
-11	leak	workspace/vim-bc/objects/src/objects/fileio.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fileio.leak.stderr.txt	58.667
-11	dfree	workspace/vim-bc/objects/src/objects/fileio.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fileio.dfree.stderr.txt	58.257
0	fileck	workspace/vim-bc/objects/src/objects/fileio.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fileio.fileck.stderr.txt	0.215
-11	null-deref	workspace/vim-bc/objects/src/objects/fileio.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fileio.null-deref.stderr.txt	56.750
0	leak	workspace/vim-bc/objects/src/objects/filepath.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__filepath.leak.stderr.txt	53.957
0	dfree	workspace/vim-bc/objects/src/objects/filepath.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__filepath.dfree.stderr.txt	53.555
0	fileck	workspace/vim-bc/objects/src/objects/filepath.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__filepath.fileck.stderr.txt	0.215
0	null-deref	workspace/vim-bc/objects/src/objects/filepath.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__filepath.null-deref.stderr.txt	53.548
0	leak	workspace/vim-bc/objects/src/objects/findfile.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__findfile.leak.stderr.txt	6.082
0	dfree	workspace/vim-bc/objects/src/objects/findfile.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__findfile.dfree.stderr.txt	6.080
0	fileck	workspace/vim-bc/objects/src/objects/findfile.bc	-	-	0.120
0	null-deref	workspace/vim-bc/objects/src/objects/findfile.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__findfile.null-deref.stderr.txt	6.080
0	leak	workspace/vim-bc/objects/src/objects/float.bc	-	-	0.032
0	dfree	workspace/vim-bc/objects/src/objects/float.bc	-	-	0.032
0	fileck	workspace/vim-bc/objects/src/objects/float.bc	-	-	0.032
0	null-deref	workspace/vim-bc/objects/src/objects/float.bc	-	-	0.032
0	leak	workspace/vim-bc/objects/src/objects/fold.bc	-	outputs/saber/vim/workspace__vim-bc__objects__src__objects__fold.leak.stderr.txt	0.164
0	dfree	workspace/vim-bc/objects/src/objects/fold.bc	-	-	0.168
0	fileck	workspace/vim-bc/objects/src/objects/fold.bc	-	-	0.164
