returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
124	dfree	workspace/nasm-bc/bc/asm/preproc.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__preproc.dfree.stderr.txt	120.004
0	fileck	workspace/nasm-bc/bc/asm/preproc.bc	-	-	0.466
124	null-deref	workspace/nasm-bc/bc/asm/preproc.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__preproc.null-deref.stderr.txt	120.004
0	leak	workspace/nasm-bc/bc/asm/quote.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__quote.leak.stderr.txt	0.032
0	dfree	workspace/nasm-bc/bc/asm/quote.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/asm/quote.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/asm/quote.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__quote.null-deref.stderr.txt	0.032
0	leak	workspace/nasm-bc/bc/asm/rdstrnum.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/asm/rdstrnum.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/asm/rdstrnum.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/asm/rdstrnum.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/asm/segalloc.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/asm/segalloc.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/asm/segalloc.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/asm/segalloc.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/asm/srcfile.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/asm/srcfile.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/asm/srcfile.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/asm/srcfile.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/asm/stdscan.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__stdscan.leak.stderr.txt	0.032
0	dfree	workspace/nasm-bc/bc/asm/stdscan.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/asm/stdscan.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/asm/stdscan.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__stdscan.null-deref.stderr.txt	0.032
0	leak	workspace/nasm-bc/bc/asm/strfunc.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/asm/strfunc.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/asm/strfunc.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/asm/strfunc.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/asm/tokhash.bc	-	-	0.365
0	dfree	workspace/nasm-bc/bc/asm/tokhash.bc	-	-	0.365
0	fileck	workspace/nasm-bc/bc/asm/tokhash.bc	-	-	0.367
0	null-deref	workspace/nasm-bc/bc/asm/tokhash.bc	-	-	0.365
0	leak	workspace/nasm-bc/bc/asm/uncompress.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__uncompress.leak.stderr.txt	0.016
0	dfree	workspace/nasm-bc/bc/asm/uncompress.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/asm/uncompress.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/asm/uncompress.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__asm__uncompress.null-deref.stderr.txt	0.016
0	leak	workspace/nasm-bc/bc/asm/warnings.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/asm/warnings.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/asm/warnings.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/asm/warnings.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/common/common.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/common/common.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/common/common.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/common/common.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/common/errstubs.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/common/errstubs.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/common/errstubs.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/common/errstubs.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/disasm/disasm.bc	-	-	0.114
0	dfree	workspace/nasm-bc/bc/disasm/disasm.bc	-	-	0.114
0	fileck	workspace/nasm-bc/bc/disasm/disasm.bc	-	-	0.114
0	null-deref	workspace/nasm-bc/bc/disasm/disasm.bc	-	-	0.114
0	leak	workspace/nasm-bc/bc/disasm/diserror.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/disasm/diserror.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/disasm/diserror.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/disasm/diserror.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/disasm/ndisasm.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/disasm/ndisasm.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/disasm/ndisasm.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__disasm__ndisasm.fileck.stderr.txt	0.064
0	null-deref	workspace/nasm-bc/bc/disasm/ndisasm.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/disasm/prefix.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/disasm/prefix.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/disasm/prefix.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/disasm/prefix.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/disasm/sync.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/disasm/sync.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/disasm/sync.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/disasm/sync.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/macros/macros.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/macros/macros.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/macros/macros.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/macros/macros.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/alloc.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/nasmlib/alloc.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/alloc.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/alloc.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/asprintf.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/asprintf.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/asprintf.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/asprintf.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/badenum.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/badenum.bc	-	-	0.016
