function	status	bc_file
kvobjCreate	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/object.bc
l_alloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/lauxlib.bc
linenoise	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/linenoise/linenoise.bc
linenoiseFree	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/linenoise/linenoise.bc
linenoiseNoTTY	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/linenoise/linenoise.bc
listCreate	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/adlist.bc
listDelNode	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/adlist.bc
listDup	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/adlist.bc
listEmpty	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/adlist.bc
lpNew	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/listpack.bc
luaH_free	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/ltable.bc
luaH_new	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/ltable.bc
luaM_realloc_	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/lmem.bc
moduleBlockClient	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/module.bc
moduleCopyCommandArgs	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/module.bc
moduleCreateCommandProxy	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/module.bc
mp_buf_free	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/lua_cmsgpack.bc
pac_alloc_impl	NOT_FOUND	-
pac_alloc_new_guarded	NOT_FOUND	-
pac_alloc_real	NOT_FOUND	-
pai_test_allocator_alloc	NOT_FOUND	-
pai_test_allocator_alloc_batch	NOT_FOUND	-
pai_test_allocator_dalloc	NOT_FOUND	-
pai_test_allocator_dalloc_batch	NOT_FOUND	-
quicklistCreate	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/quicklist.bc
quicklistDup	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/quicklist.bc
raxAddChild	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/rax.bc
rdbGenericLoadStringObjectUsable	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/rdb.bc
realloc_wrapper	NOT_FOUND	-
releaseInstanceLink	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/sentinel.bc
release_and_clear	NOT_FOUND	-
release_batch	NOT_FOUND	-
rtree_leaf_alloc	NOT_FOUND	-
rtree_node_alloc	NOT_FOUND	-
sds_free	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/sds.bc
sds_realloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/sds.bc
slowlogCreateEntry	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/slowlog.bc
strbuf_free	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/strbuf.bc
strbuf_new	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/deps/lua/src/strbuf.bc
tcache_alloc_large	NOT_FOUND	-
tcache_alloc_small	NOT_FOUND	-
tcache_alloc_small_hard	NOT_FOUND	-
tryCreateRawStringObject	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/object.bc
tryCreateStringObject	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/object.bc
type_free	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/redis-cli.bc
zcalloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zcalloc_num	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zcalloc_usable	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zfree	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zfree_usable	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zlibc_free	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zmalloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zmalloc_usable	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zone_batch_free	NOT_FOUND	-
zone_free	NOT_FOUND	-
zone_free_definite_size	NOT_FOUND	-
zone_realloc	NOT_FOUND	-
zrealloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zrealloc_usable	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
zslCreateNode	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/t_zset.bc
zslInsert	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/t_zset.bc
ztrycalloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
ztrycalloc_usable_internal	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
ztrymalloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
ztrymalloc_usable_internal	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
ztryrealloc	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
ztryrealloc_usable	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
ztryrealloc_usable_internal	FOUND	/home/lxh/Projects/NSPA/workspace/redis-bc/bc/src/zmalloc.bc
