function	status	bc_file
format_window_name	FOUND	workspace/tmux-bc/objects/format.bc
format_window_name	FOUND	workspace/tmux-bc/objects/names.bc
freezero	FOUND	workspace/tmux-bc/objects/freezero.bc
getdelim	NOT_FOUND	-
grid_clear_lines	FOUND	workspace/tmux-bc/objects/grid.bc
grid_compact_line	FOUND	workspace/tmux-bc/objects/grid.bc
grid_create	FOUND	workspace/tmux-bc/objects/grid.bc
grid_destroy	FOUND	workspace/tmux-bc/objects/grid.bc
grid_free_line	FOUND	workspace/tmux-bc/objects/grid.bc
grid_free_lines	FOUND	workspace/tmux-bc/objects/grid.bc
grid_string_cells	FOUND	workspace/tmux-bc/objects/grid.bc
hyperlinks_free	FOUND	workspace/tmux-bc/objects/hyperlinks.bc
hyperlinks_remove	FOUND	workspace/tmux-bc/objects/hyperlinks.bc
ibuf_dynamic	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
ibuf_free	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
ibuf_get_string	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
ibuf_open	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
ibufq_free	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
ibufq_new	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
image_fallback	NOT_FOUND	-
image_free	NOT_FOUND	-
image_free_all	NOT_FOUND	-
imsg_create	FOUND	workspace/tmux-bc/objects/imsg.bc
imsg_free	FOUND	workspace/tmux-bc/objects/imsg.bc
input_free	FOUND	workspace/tmux-bc/objects/input.bc
input_free_request	FOUND	workspace/tmux-bc/objects/input.bc
input_init	FOUND	workspace/tmux-bc/objects/input.bc
input_make_request	FOUND	workspace/tmux-bc/objects/input.bc
input_osc_52_parse	FOUND	workspace/tmux-bc/objects/input.bc
job_free	FOUND	workspace/tmux-bc/objects/job.bc
job_run	FOUND	workspace/tmux-bc/objects/job.bc
job_transfer	FOUND	workspace/tmux-bc/objects/job.bc
key_bindings_free	FOUND	workspace/tmux-bc/objects/key-bindings.bc
key_bindings_unref_table	FOUND	workspace/tmux-bc/objects/key-bindings.bc
layout_close_pane	FOUND	workspace/tmux-bc/objects/layout.bc
layout_construct	FOUND	workspace/tmux-bc/objects/layout-custom.bc
layout_create_cell	FOUND	workspace/tmux-bc/objects/layout.bc
layout_destroy_cell	FOUND	workspace/tmux-bc/objects/layout.bc
layout_free	FOUND	workspace/tmux-bc/objects/layout.bc
layout_free_cell	FOUND	workspace/tmux-bc/objects/layout.bc
make_label	FOUND	workspace/tmux-bc/objects/tmux.bc
menu_create	FOUND	workspace/tmux-bc/objects/menu.bc
menu_free	FOUND	workspace/tmux-bc/objects/menu.bc
menu_free_cb	FOUND	workspace/tmux-bc/objects/menu.bc
mode_tree_clear_lines	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_filter_free	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_free	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_free_item	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_free_items	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_remove_ref	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_search_free	FOUND	workspace/tmux-bc/objects/mode-tree.bc
mode_tree_start	FOUND	workspace/tmux-bc/objects/mode-tree.bc
msgbuf_free	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
msgbuf_new	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
msgbuf_new_reader	FOUND	workspace/tmux-bc/objects/imsg-buffer.bc
options_array_free	FOUND	workspace/tmux-bc/objects/options.bc
options_array_new	FOUND	workspace/tmux-bc/objects/options.bc
options_create	FOUND	workspace/tmux-bc/objects/options.bc
options_free	FOUND	workspace/tmux-bc/objects/options.bc
options_match	FOUND	workspace/tmux-bc/objects/options.bc
options_parse	FOUND	workspace/tmux-bc/objects/options.bc
options_remove	FOUND	workspace/tmux-bc/objects/options.bc
options_to_string	FOUND	workspace/tmux-bc/objects/options.bc
options_value_free	FOUND	workspace/tmux-bc/objects/options.bc
osdep_get_cwd	FOUND	workspace/tmux-bc/objects/osdep-linux.bc
osdep_get_cwd_fallback	NOT_FOUND	-
osdep_get_name	FOUND	workspace/tmux-bc/objects/osdep-linux.bc
parse_window_name	FOUND	workspace/tmux-bc/objects/names.bc
paste_free	FOUND	workspace/tmux-bc/objects/paste.bc
paste_make_sample	FOUND	workspace/tmux-bc/objects/paste.bc
paste_replace	FOUND	workspace/tmux-bc/objects/paste.bc
popup_editor	FOUND	workspace/tmux-bc/objects/popup.bc
popup_editor_free	FOUND	workspace/tmux-bc/objects/popup.bc
popup_free	FOUND	workspace/tmux-bc/objects/popup.bc
proc_remove_peer	FOUND	workspace/tmux-bc/objects/proc.bc
reallocarray	NOT_FOUND	-
recallocarray	FOUND	workspace/tmux-bc/objects/recallocarray.bc
screen_clear_selection	FOUND	workspace/tmux-bc/objects/screen.bc
screen_free	FOUND	workspace/tmux-bc/objects/screen.bc
screen_free_titles	FOUND	workspace/tmux-bc/objects/screen.bc
screen_write_free_list	FOUND	workspace/tmux-bc/objects/screen-write.bc
server_client_create	FOUND	workspace/tmux-bc/objects/server-client.bc
server_client_free	FOUND	workspace/tmux-bc/objects/server-client.bc
server_client_lost	FOUND	workspace/tmux-bc/objects/server-client.bc
server_client_remove_pane	FOUND	workspace/tmux-bc/objects/server-client.bc
