function	status	bc_file
linematch_nbuffers	FOUND	workspace/vim-bc/objects/src/objects/linematch.bc
list2string	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_alloc	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_alloc_id	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_alloc_with_items	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_copy	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_free	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_free_contents	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_free_item	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_free_items	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_free_list	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_free_nonref	FOUND	workspace/vim-bc/objects/src/objects/list.bc
list_tv2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
list_unref	FOUND	workspace/vim-bc/objects/src/objects/list.bc
listitem_alloc	FOUND	workspace/vim-bc/objects/src/objects/list.bc
listitem_free	FOUND	workspace/vim-bc/objects/src/objects/list.bc
ll_free_all	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
ll_get_or_alloc_list	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
load_dummy_buffer	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
luaV_call_lua_func_free	NOT_FOUND	-
luaV_free	NOT_FOUND	-
mac_string_convert	NOT_FOUND	-
make_expanded_name	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
make_extmatch	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
make_filter_cmd	FOUND	workspace/vim-bc/objects/src/objects/ex_cmds.bc
make_get_fullcmd	FOUND	workspace/vim-bc/objects/src/objects/quickfix.bc
make_partial	FOUND	workspace/vim-bc/objects/src/objects/userfunc.bc
make_percent_swname	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
make_snapshot_rec	FOUND	workspace/vim-bc/objects/src/objects/window.bc
make_win_info_dict	FOUND	workspace/vim-bc/objects/src/objects/window.bc
makeswapname	FOUND	workspace/vim-bc/objects/src/objects/memline.bc
map_free	FOUND	workspace/vim-bc/objects/src/objects/map.bc
mark_line	FOUND	workspace/vim-bc/objects/src/objects/mark.bc
match_delete	FOUND	workspace/vim-bc/objects/src/objects/match.bc
may_get_cmd_block	FOUND	workspace/vim-bc/objects/src/objects/usercmd.bc
may_prefix_autoload	FOUND	workspace/vim-bc/objects/src/objects/scriptfile.bc
mb_str2wide	FOUND	workspace/vim-bc/objects/src/objects/spellfile.bc
mch_can_exe	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_create_pty_channel	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_expand_wildcards	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_free_acl	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_free_mem	NOT_FOUND	-
mch_get_acl	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_get_cmd_output_direct	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_getenv	NOT_FOUND	-
mch_libcall	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
mch_parse_cmd	FOUND	workspace/vim-bc/objects/src/objects/misc2.bc
mem_realloc	NOT_FOUND	-
menu_text	FOUND	workspace/vim-bc/objects/src/objects/menu.bc
method_tv2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
mf_alloc_bhdr	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_close	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_free	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_free_bhdr	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_hash_free	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
mf_hash_free_all	FOUND	workspace/vim-bc/objects/src/objects/memfile.bc
