function	status	bc_file
FunctionBar_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
FunctionBar_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/FunctionBar.bc
FunctionBar_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Hashtable_clear	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Hashtable.bc
Hashtable_clear	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Hashtable_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Hashtable.bc
Hashtable_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Hashtable_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Hashtable.bc
Hashtable_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
HeaderOptionsPanel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/HeaderOptionsPanel.bc
HeaderOptionsPanel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
HeaderOptionsPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/HeaderOptionsPanel.bc
HeaderOptionsPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Header_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Header.bc
Header_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Header_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Header.bc
Header_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
History_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/History.bc
History_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
History_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/History.bc
History_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
IOPriorityPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/IOPriorityPanel.bc
IOPriorityPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
InDomTable_delete	NOT_FOUND	-
InDomTable_new	NOT_FOUND	-
IncSet_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/IncSet.bc
IncSet_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
IncSet_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/IncSet.bc
IncSet_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Instance_delete	NOT_FOUND	-
Instance_done	NOT_FOUND	-
Instance_new	NOT_FOUND	-
LinuxProcessTable_updateTtyDevice	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/LinuxProcessTable.bc
LinuxProcessTable_updateTtyDevice	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
LinuxProcess_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/LinuxProcess.bc
LinuxProcess_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
ListItem_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/ListItem.bc
ListItem_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Machine_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/LinuxMachine.bc
Machine_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Machine_done	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Machine.bc
Machine_done	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Machine_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/linux/LinuxMachine.bc
Machine_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
MainPanel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/MainPanel.bc
MainPanel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
MainPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/MainPanel.bc
MainPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
MaskItem_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/AffinityPanel.bc
MaskItem_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
MemorySwapMeter_done	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/MemorySwapMeter.bc
MemorySwapMeter_done	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Meter_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Meter.bc
Meter_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Meter_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Meter.bc
Meter_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
MetersPanel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/MetersPanel.bc
MetersPanel_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
MetersPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/MetersPanel.bc
MetersPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
NetBSDProcess_new	NOT_FOUND	-
OpenBSDProcess_new	NOT_FOUND	-
OpenFilesScreen_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/OpenFilesScreen.bc
OpenFilesScreen_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
OpenFilesScreen_getProcessData	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/OpenFilesScreen.bc
