function	status	bc_file
ck_realloc_u32	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/ck.bc
ck_realloc_u32	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-ck.bc
ck_realloc_u32	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-ck.bc
closedir	NOT_FOUND	-
config_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-configfile.bc
config_free_config	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-configfile.bc
connection_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-connections.bc
connections_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-connections.bc
context_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-configfile.bc
data_auth_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_auth.bc
data_config_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/data_config.bc
data_config_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-data_config.bc
fam_dir_entry_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-stat_cache.bc
fam_dir_entry_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-stat_cache.bc
fdevent_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-fdevent_impl.bc
fdevent_freebsd_kqueue_free	NOT_FOUND	-
fdevent_init	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-fdevent_impl.bc
fdevent_linux_sysepoll_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-fdevent_impl.bc
fdevent_poll_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-fdevent_impl.bc
fdevent_solaris_devpoll_free	NOT_FOUND	-
fdevent_solaris_port_free	NOT_FOUND	-
fdlog_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/fdlog.bc
fdlog_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-fdlog.bc
fdlog_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-fdlog.bc
fdnode_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-fdevent_fdnode.bc
fdnode_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-fdevent_fdnode.bc
file_makename	NOT_FOUND	-
globfree	NOT_FOUND	-
gw_extensions_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-gw_backend.bc
gw_extensions_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-gw_backend.bc
gw_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-gw_backend.bc
gw_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-gw_backend.bc
gw_host_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-gw_backend.bc
gw_host_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-gw_backend.bc
gw_plugin_config_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-gw_backend.bc
gw_plugin_config_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-gw_backend.bc
gw_proc_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-gw_backend.bc
gw_proc_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-gw_backend.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-gw_backend.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_setenv.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_deflate.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_extforward.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_ssi.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_ssi.bc
handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t_test_mod-gw_backend.bc
handler_rctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_extforward.bc
http_auth_cache_entry_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_auth.bc
http_auth_cache_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_auth.bc
http_auth_require_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_auth_api.bc
lshpack_dec_cleanup	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/ls-hpack/lshpack.bc
lshpack_enc_cleanup	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/ls-hpack/lshpack.bc
magnet_tmpbuf_release	NOT_FOUND	-
mod_accesslog_free_format_fields	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_accesslog.bc
mod_authn_dbi_dbconf_free	NOT_FOUND	-
mod_authn_gssapi_construct_sprinc	NOT_FOUND	-
mod_authn_pam_fn_conv	NOT_FOUND	-
mod_boringssl_load_stapling_file	NOT_FOUND	-
mod_boringssl_pem_parse_certs_cb	NOT_FOUND	-
mod_cgi_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_cgi.bc
mod_deflate_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_deflate.bc
mod_dirlisting_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_dirlisting.bc
mod_dirlisting_handler_ctx_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_dirlisting.bc
mod_evhost_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_evhost.bc
mod_evhost_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_evhost.bc
mod_evhost_free_path_pieces	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_evhost.bc
mod_evhost_free_path_pieces	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_evhost.bc
mod_evhost_parse_pattern	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_evhost.bc
mod_evhost_parse_pattern	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_evhost.bc
mod_evhost_parse_pattern_err	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_evhost.bc
mod_evhost_parse_pattern_err	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_evhost.bc
mod_expire_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_expire.bc
mod_expire_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_expire.bc
mod_extforward_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_extforward.bc
mod_extforward_parse_forwarder	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_extforward.bc
mod_gnutls_free	NOT_FOUND	-
mod_gnutls_free_config	NOT_FOUND	-
mod_gnutls_free_config_crls	NOT_FOUND	-
mod_gnutls_free_gnutls	NOT_FOUND	-
mod_gnutls_free_plugin_ssl_ctx	NOT_FOUND	-
mod_gnutls_kp_free	NOT_FOUND	-
mod_magnet_free	NOT_FOUND	-
mod_maxminddb_free	NOT_FOUND	-
mod_maxminddb_handle_con_close	NOT_FOUND	-
mod_maxminddb_open_db	NOT_FOUND	-
mod_maxminddb_prep_cenv	NOT_FOUND	-
mod_mbedtls_free_config	NOT_FOUND	-
mod_mbedtls_free_mbedtls	NOT_FOUND	-
mod_mbedtls_free_plugin_ssl_ctx	NOT_FOUND	-
mod_mbedtls_kp_free	NOT_FOUND	-
mod_mbedtls_x509_crl_free	NOT_FOUND	-
mod_nss_free_config	NOT_FOUND	-
mod_nss_free_plugin_ssl_ctx	NOT_FOUND	-
mod_nss_kp_free	NOT_FOUND	-
mod_openssl_evp_pkey_load_pem_file	NOT_FOUND	-
mod_openssl_free	NOT_FOUND	-
mod_openssl_free_config	NOT_FOUND	-
mod_openssl_free_plugin_ssl_ctx	NOT_FOUND	-
mod_openssl_kp_free	NOT_FOUND	-
mod_openssl_load_cacerts	NOT_FOUND	-
mod_openssl_load_pem_file	NOT_FOUND	-
mod_openssl_load_stapling_file	NOT_FOUND	-
mod_proxy_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_proxy.bc
mod_proxy_free_config	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_proxy.bc
mod_redirect_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_redirect.bc
mod_rewrite_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_rewrite.bc
mod_rrd_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_rrdtool.bc
mod_rrd_free_config	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_rrdtool.bc
mod_simple_vhost_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-mod_simple_vhost.bc
mod_simple_vhost_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_simple_vhost.bc
mod_ssi_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/mod_ssi.bc
mod_ssi_free	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/t/test_mod-test_mod_ssi.bc
mod_wolfssl_evp_pkey_load_pem_file	NOT_FOUND	-
mod_wolfssl_free_der_certs	NOT_FOUND	-
mod_wolfssl_free_plugin_ssl_ctx	NOT_FOUND	-
mod_wolfssl_kp_free	NOT_FOUND	-
mod_wolfssl_load_cacerts	NOT_FOUND	-
mod_wolfssl_load_client_CA_file	NOT_FOUND	-
mod_wolfssl_load_pem_file	NOT_FOUND	-
mod_wolfssl_load_raw_file	NOT_FOUND	-
network_close	FOUND	/home/lxh/Projects/NSPA/workspace/lighttpd-bc/bc/src/lighttpd-network.bc
network_gnutls_load_pemfile	NOT_FOUND	-
network_mbedtls_load_pemfile	NOT_FOUND	-
network_nss_load_pemfile	NOT_FOUND	-
network_openssl_load_pemfile	NOT_FOUND	-
newconfig	NOT_FOUND	-
opendir	NOT_FOUND	-
pathsearch	NOT_FOUND	-
